Date (UTC),Timestamp (UTC),<1.0%,1.0–1.5%,1.5–2.0%,2.0–2.5%,2.5–3.0%,3.0–3.5%,≥3.5%
04-14-2026 20:00,1776196800,0.169,0.146,0.1945,0.186,0.16,0.048,0.0675
04-14-2026 21:00,1776200400,0.169,0.146,0.186,0.186,0.16,0.048,0.0675
04-14-2026 22:00,1776204000,0.169,0.146,0.186,0.186,0.16,0.048,0.0675
04-15-2026 00:00,1776211200,0.169,0.146,0.186,0.186,0.16,0.048,0.0675
04-15-2026 01:00,1776214800,0.1645,0.146,0.186,0.1915,0.1495,0.048,0.0675
04-15-2026 02:00,1776218400,0.1645,0.146,0.186,0.1915,0.1495,0.048,0.0675
04-15-2026 03:00,1776222000,0.1645,0.146,0.185,0.1915,0.1495,0.048,0.0675
04-15-2026 04:00,1776225600,0.135,0.146,0.1845,0.1895,0.156,0.048,0.0675
04-15-2026 06:00,1776232800,0.135,0.146,0.1845,0.1895,0.156,0.048,0.0675
04-15-2026 07:00,1776236400,0.135,0.146,0.1845,0.1895,0.156,0.048,0.0675
04-15-2026 08:00,1776240000,0.135,0.146,0.184,0.1895,0.156,0.048,0.0675
04-15-2026 09:00,1776243600,0.135,0.146,0.179,0.1885,0.156,0.048,0.0675
04-15-2026 10:00,1776247200,0.135,0.146,0.179,0.1885,0.156,0.048,0.0675
04-15-2026 11:00,1776250800,0.147,0.146,0.1805,0.1875,0.142,0.048,0.0675
04-15-2026 12:00,1776254400,0.147,0.146,0.1805,0.1875,0.142,0.048,0.0675
04-15-2026 13:00,1776258000,0.147,0.1835,0.1805,0.1875,0.142,0.069,0.05
04-15-2026 14:00,1776261600,0.142,0.1835,0.1855,0.1865,0.154,0.069,0.05
04-15-2026 15:00,1776265200,0.142,0.1835,0.1795,0.1865,0.154,0.069,0.05
04-15-2026 16:00,1776268800,0.142,0.1835,0.1795,0.196,0.154,0.069,0.05
04-15-2026 17:00,1776272400,0.142,0.1835,0.1805,0.196,0.154,0.069,0.05
04-15-2026 18:00,1776276000,0.142,0.1835,0.179,0.196,0.154,0.069,0.05
04-15-2026 19:00,1776279600,0.142,0.193,0.179,0.196,0.154,0.0415,0.068
04-15-2026 20:00,1776283200,0.142,0.193,0.1795,0.1775,0.154,0.0415,0.068
04-15-2026 21:00,1776286800,0.1265,0.1885,0.1805,0.174,0.1555,0.046,0.0545
04-15-2026 22:00,1776290400,0.1265,0.1885,0.1815,0.176,0.1555,0.046,0.0545
04-15-2026 23:00,1776294000,0.127,0.1885,0.1715,0.1735,0.1555,0.046,0.0545
04-16-2026 01:00,1776301200,0.1255,0.1885,0.222,0.207,0.1325,0.046,0.0545
04-16-2026 02:00,1776304800,0.1255,0.1885,0.228,0.198,0.1325,0.046,0.0545
04-16-2026 03:00,1776308400,0.1255,0.1885,0.2335,0.198,0.1325,0.046,0.0545
04-16-2026 04:00,1776312000,0.1255,0.1885,0.236,0.2065,0.1245,0.046,0.0545
04-16-2026 05:00,1776315600,0.1255,0.1885,0.241,0.2065,0.1345,0.046,0.0545
04-16-2026 06:00,1776319200,0.1255,0.1975,0.2185,0.2065,0.1345,0.046,0.0545
04-16-2026 07:00,1776322800,0.1255,0.1975,0.2235,0.1925,0.132,0.046,0.0545
04-16-2026 08:00,1776326400,0.1255,0.1975,0.222,0.193,0.132,0.046,0.0545
04-16-2026 10:00,1776333600,0.1255,0.1975,0.221,0.1945,0.132,0.046,0.0545
04-16-2026 11:00,1776337200,0.126,0.1975,0.219,0.194,0.1455,0.046,0.0545
04-16-2026 12:00,1776340800,0.126,0.1975,0.2195,0.194,0.1455,0.046,0.0545
04-16-2026 13:00,1776344400,0.126,0.1975,0.2195,0.191,0.1455,0.046,0.0545
04-16-2026 14:00,1776348000,0.126,0.1975,0.22,0.1825,0.1455,0.046,0.0545
04-16-2026 15:00,1776351600,0.126,0.1975,0.244,0.1825,0.1455,0.046,0.0545
04-16-2026 16:00,1776355200,0.126,0.1975,0.2485,0.1825,0.1455,0.046,0.0545
04-16-2026 17:00,1776358800,0.126,0.1975,0.25,0.1825,0.1455,0.046,0.0545
04-16-2026 18:00,1776362400,0.126,0.1975,0.25,0.192,0.1455,0.062,0.054
04-16-2026 19:00,1776366000,0.126,0.1975,0.252,0.192,0.1455,0.062,0.054
04-16-2026 20:00,1776369600,0.126,0.1975,0.2515,0.192,0.1455,0.062,0.054
04-16-2026 21:00,1776373200,0.126,0.1975,0.252,0.192,0.1455,0.062,0.054
04-16-2026 22:00,1776376800,0.126,0.1975,0.2655,0.192,0.1455,0.062,0.054
04-16-2026 23:00,1776380400,0.126,0.1975,0.2465,0.192,0.1455,0.062,0.054
04-17-2026 00:00,1776384000,0.126,0.1975,0.252,0.192,0.1455,0.062,0.054
04-17-2026 01:00,1776387600,0.123,0.204,0.252,0.2155,0.135,0.065,0.054
04-17-2026 02:00,1776391200,0.119,0.204,0.2475,0.218,0.1145,0.053,0.048
04-17-2026 03:00,1776394800,0.119,0.204,0.248,0.218,0.1145,0.0475,0.048
04-17-2026 04:00,1776398400,0.123,0.2045,0.247,0.218,0.1375,0.0575,0.056
04-17-2026 05:00,1776402000,0.123,0.1985,0.2445,0.211,0.144,0.057,0.054
04-17-2026 06:00,1776405600,0.123,0.1985,0.2515,0.211,0.144,0.057,0.054
04-17-2026 07:00,1776409200,0.123,0.1985,0.25,0.2115,0.146,0.069,0.053
04-17-2026 08:00,1776412800,0.123,0.194,0.254,0.213,0.1445,0.069,0.053
04-17-2026 09:00,1776416400,0.123,0.194,0.253,0.213,0.1445,0.069,0.053
04-17-2026 10:00,1776420000,0.123,0.194,0.2605,0.214,0.1445,0.05,0.046
04-17-2026 11:00,1776423600,0.118,0.2005,0.251,0.2135,0.1485,0.054,0.046
04-17-2026 12:00,1776427200,0.118,0.2005,0.251,0.2135,0.1485,0.054,0.046
04-17-2026 13:00,1776430800,0.118,0.2005,0.251,0.2135,0.1485,0.0495,0.055
04-17-2026 15:00,1776438000,0.1225,0.1915,0.251,0.2135,0.1475,0.0495,0.0545
04-17-2026 16:00,1776441600,0.1225,0.1915,0.251,0.2135,0.1475,0.0495,0.0545
04-17-2026 17:00,1776445200,0.122,0.183,0.251,0.213,0.144,0.0495,0.0555
04-17-2026 18:00,1776448800,0.1225,0.1975,0.251,0.2155,0.1465,0.0495,0.0555
04-17-2026 19:00,1776452400,0.123,0.2035,0.251,0.2135,0.146,0.0495,0.056
04-17-2026 20:00,1776456000,0.121,0.1835,0.251,0.2215,0.156,0.048,0.0575
04-17-2026 21:00,1776459600,0.121,0.1835,0.2495,0.2215,0.156,0.048,0.0575
04-17-2026 22:00,1776463200,0.121,0.1835,0.25,0.2215,0.156,0.0435,0.0575
04-17-2026 23:00,1776466800,0.121,0.1835,0.2365,0.2215,0.156,0.0305,0.039
04-18-2026 00:00,1776470400,0.1155,0.1825,0.2365,0.2425,0.135,0.0305,0.039
04-18-2026 01:00,1776474000,0.1155,0.1935,0.2355,0.2425,0.135,0.044,0.039
04-18-2026 02:00,1776477600,0.1155,0.1935,0.2355,0.2425,0.135,0.044,0.039
04-18-2026 04:00,1776484800,0.1155,0.1935,0.2355,0.2425,0.135,0.041,0.045
04-18-2026 05:00,1776488400,0.1155,0.1935,0.2355,0.2425,0.135,0.0445,0.0435
04-18-2026 06:00,1776492000,0.1155,0.1935,0.2355,0.2425,0.135,0.0445,0.0435
04-18-2026 07:00,1776495600,0.124,0.1935,0.2355,0.2415,0.138,0.045,0.043
04-18-2026 08:00,1776499200,0.124,0.1935,0.2355,0.2425,0.116,0.045,0.043
04-18-2026 09:00,1776502800,0.124,0.1935,0.2355,0.2425,0.116,0.045,0.043
04-18-2026 10:00,1776506400,0.124,0.1935,0.2355,0.2345,0.147,0.045,0.0435
04-18-2026 11:00,1776510000,0.124,0.19,0.2355,0.24,0.1515,0.045,0.0435
04-18-2026 12:00,1776513600,0.124,0.19,0.234,0.24,0.1515,0.045,0.0435
04-18-2026 13:00,1776517200,0.124,0.19,0.234,0.24,0.1515,0.045,0.0435
04-18-2026 14:00,1776520800,0.124,0.19,0.232,0.24,0.1515,0.0645,0.0435
04-18-2026 15:00,1776524400,0.1235,0.1895,0.232,0.1635,0.15,0.07,0.0535
04-18-2026 16:00,1776528000,0.1235,0.1895,0.2315,0.1635,0.15,0.07,0.0535
04-18-2026 17:00,1776531600,0.1235,0.1895,0.167,0.1635,0.15,0.072,0.055
04-18-2026 18:00,1776535200,0.1235,0.2135,0.167,0.15,0.1495,0.072,0.055
04-18-2026 19:00,1776538800,0.1235,0.2135,0.1695,0.15,0.1495,0.076,0.055
04-18-2026 20:00,1776542400,0.1235,0.213,0.1425,0.15,0.1495,0.076,0.055
04-18-2026 21:00,1776546000,0.1235,0.213,0.146,0.15,0.1495,0.076,0.055
04-18-2026 22:00,1776549600,0.1235,0.213,0.1455,0.15,0.1495,0.0755,0.0555
04-18-2026 23:00,1776553200,0.1235,0.213,0.1655,0.15,0.1495,0.0755,0.055
04-19-2026 00:00,1776556800,0.1235,0.213,0.1665,0.15,0.1495,0.0755,0.055
04-19-2026 01:00,1776560400,0.1305,0.213,0.1655,0.1525,0.1525,0.0705,0.0555
04-19-2026 02:00,1776564000,0.1305,0.213,0.1765,0.1525,0.1525,0.0705,0.0555
04-19-2026 03:00,1776567600,0.1305,0.213,0.1755,0.1525,0.1525,0.07,0.0555
04-19-2026 04:00,1776571200,0.1305,0.213,0.174,0.1525,0.1525,0.064,0.0555
04-19-2026 05:00,1776574800,0.118,0.213,0.1735,0.1625,0.16,0.059,0.054
04-19-2026 06:00,1776578400,0.118,0.213,0.1725,0.1625,0.16,0.059,0.054
04-19-2026 07:00,1776582000,0.1235,0.245,0.1675,0.166,0.153,0.0635,0.0625
04-19-2026 08:00,1776585600,0.1235,0.2415,0.1595,0.166,0.153,0.0635,0.0625
04-19-2026 09:00,1776589200,0.1235,0.2415,0.162,0.166,0.153,0.0635,0.0625
04-19-2026 10:00,1776592800,0.1235,0.2415,0.153,0.166,0.153,0.0635,0.0625
04-19-2026 11:00,1776596400,0.1235,0.2415,0.1555,0.166,0.153,0.0635,0.0625
04-19-2026 12:00,1776600000,0.1235,0.2135,0.1555,0.166,0.153,0.0635,0.0625
04-19-2026 13:00,1776603600,0.1235,0.2135,0.1555,0.166,0.153,0.0635,0.0625
04-19-2026 14:00,1776607200,0.1235,0.2135,0.164,0.166,0.153,0.0635,0.0625
04-19-2026 15:00,1776610800,0.1235,0.2135,0.176,0.166,0.153,0.0635,0.0625
04-19-2026 16:00,1776614400,0.1265,0.232,0.176,0.2395,0.1325,0.0715,0.058
04-19-2026 17:00,1776618000,0.1265,0.232,0.191,0.2395,0.1325,0.0715,0.058
04-19-2026 18:00,1776621600,0.1265,0.232,0.187,0.2395,0.1325,0.0715,0.058
04-19-2026 19:00,1776625200,0.1265,0.232,0.1865,0.2395,0.1325,0.0715,0.058
04-19-2026 20:00,1776628800,0.1265,0.232,0.183,0.2395,0.1325,0.0715,0.058
04-19-2026 21:00,1776632400,0.1265,0.232,0.1795,0.2395,0.1325,0.0715,0.058
04-19-2026 22:00,1776636000,0.1265,0.232,0.1845,0.2395,0.1325,0.0715,0.058
04-19-2026 23:00,1776639600,0.1265,0.232,0.183,0.2395,0.1325,0.0585,0.055
04-20-2026 00:00,1776643200,0.1265,0.232,0.1815,0.2395,0.1325,0.0585,0.055
04-20-2026 01:00,1776646800,0.1265,0.232,0.183,0.2395,0.1325,0.0635,0.055
04-20-2026 02:00,1776650400,0.1265,0.232,0.181,0.2395,0.1325,0.0585,0.055
04-20-2026 03:00,1776654000,0.1265,0.232,0.181,0.2395,0.1325,0.0585,0.055
04-20-2026 04:00,1776657600,0.1265,0.232,0.1805,0.2395,0.1325,0.0635,0.055
04-20-2026 05:00,1776661200,0.1265,0.1765,0.1825,0.2395,0.1325,0.0635,0.055
04-20-2026 06:00,1776664800,0.1265,0.1765,0.181,0.2395,0.1325,0.0635,0.055
04-20-2026 07:00,1776668400,0.1265,0.1765,0.1815,0.2395,0.1325,0.0695,0.055
04-20-2026 08:00,1776672000,0.1195,0.186,0.1815,0.232,0.1805,0.0695,0.055
04-20-2026 09:00,1776675600,0.1195,0.186,0.1915,0.232,0.1805,0.0695,0.055
04-20-2026 10:00,1776679200,0.1195,0.185,0.1905,0.232,0.1805,0.0695,0.055
04-20-2026 11:00,1776682800,0.1195,0.182,0.189,0.232,0.1805,0.0695,0.055
04-20-2026 12:00,1776686400,0.1195,0.182,0.187,0.232,0.1805,0.0695,0.055
04-20-2026 13:00,1776690000,0.1185,0.167,0.187,0.2365,0.1805,0.0695,0.055
04-20-2026 14:00,1776693600,0.1185,0.167,0.1885,0.2365,0.1805,0.0695,0.055
04-20-2026 15:00,1776697200,0.1185,0.167,0.177,0.2365,0.1805,0.0695,0.055
04-20-2026 17:00,1776704400,0.1185,0.1885,0.177,0.2365,0.1805,0.0695,0.055
04-20-2026 18:00,1776708000,0.1185,0.1885,0.177,0.2365,0.1805,0.0695,0.055
04-20-2026 19:00,1776711600,0.119,0.167,0.177,0.241,0.1775,0.0695,0.055
04-20-2026 20:00,1776715200,0.119,0.167,0.1815,0.241,0.1775,0.079,0.054
04-20-2026 21:00,1776718800,0.119,0.167,0.1815,0.2365,0.181,0.077,0.055
04-20-2026 22:00,1776722400,0.119,0.167,0.1735,0.2365,0.181,0.077,0.055
04-20-2026 23:00,1776726000,0.1205,0.168,0.1775,0.254,0.1815,0.077,0.055
04-21-2026 00:00,1776729600,0.1205,0.168,0.1785,0.254,0.1815,0.077,0.055
04-21-2026 01:00,1776733200,0.1205,0.168,0.1735,0.254,0.1815,0.0635,0.055
04-21-2026 02:00,1776736800,0.1205,0.1675,0.1775,0.254,0.1815,0.0635,0.055
04-21-2026 03:00,1776740400,0.1205,0.1675,0.178,0.254,0.1815,0.0635,0.055
04-21-2026 04:00,1776744000,0.116,0.1675,0.175,0.2485,0.186,0.066,0.054
04-21-2026 05:00,1776747600,0.116,0.1675,0.177,0.2485,0.186,0.066,0.054
04-21-2026 06:00,1776751200,0.116,0.168,0.177,0.2575,0.186,0.066,0.054
04-21-2026 07:00,1776754800,0.116,0.168,0.18,0.2575,0.186,0.066,0.054
04-21-2026 08:00,1776758400,0.116,0.168,0.1705,0.2725,0.1805,0.0645,0.0535
04-21-2026 09:00,1776762000,0.116,0.168,0.1705,0.2725,0.1805,0.0645,0.0535
04-21-2026 10:00,1776765600,0.116,0.168,0.1715,0.2695,0.1775,0.0625,0.0525
04-21-2026 11:00,1776769200,0.116,0.168,0.171,0.2695,0.1775,0.0625,0.0525
04-21-2026 12:00,1776772800,0.116,0.168,0.1715,0.2695,0.1775,0.0625,0.0525
04-21-2026 13:00,1776776400,0.116,0.1795,0.1715,0.2695,0.1775,0.0625,0.0525
04-21-2026 14:00,1776780000,0.116,0.1785,0.179,0.2605,0.1815,0.0645,0.0545
04-21-2026 15:00,1776783600,0.116,0.1785,0.1575,0.2605,0.1815,0.0645,0.0545
04-21-2026 16:00,1776787200,0.116,0.1785,0.1545,0.2605,0.1815,0.0645,0.0545
04-21-2026 17:00,1776790800,0.0965,0.135,0.169,0.2685,0.2105,0.065,0.067
04-21-2026 18:00,1776794400,0.0965,0.135,0.1505,0.2685,0.2105,0.071,0.0675
04-21-2026 19:00,1776798000,0.0525,0.135,0.1935,0.283,0.2415,0.0695,0.0695
04-21-2026 20:00,1776801600,0.059,0.1215,0.1935,0.295,0.2415,0.0625,0.0645
04-21-2026 21:00,1776805200,0.064,0.1155,0.1935,0.2835,0.245,0.066,0.0645
04-21-2026 22:00,1776808800,0.058,0.1155,0.193,0.283,0.2485,0.062,0.074
04-21-2026 23:00,1776812400,0.0645,0.1155,0.1935,0.2825,0.219,0.0815,0.0895
04-22-2026 00:00,1776816000,0.0575,0.132,0.1935,0.2825,0.2145,0.0775,0.09
04-22-2026 01:00,1776819600,0.0595,0.14,0.203,0.283,0.19,0.0825,0.072
04-22-2026 02:00,1776823200,0.0565,0.1585,0.1925,0.28,0.1975,0.079,0.0745
04-22-2026 03:00,1776826800,0.0605,0.167,0.1905,0.2925,0.189,0.081,0.0755
04-22-2026 04:00,1776830400,0.0595,0.1805,0.1905,0.282,0.1875,0.082,0.0745
04-22-2026 05:00,1776834000,0.052,0.1325,0.19,0.2855,0.2025,0.0735,0.0745
04-22-2026 06:00,1776837600,0.0515,0.15,0.1915,0.2855,0.2115,0.076,0.081
04-22-2026 07:00,1776841200,0.055,0.152,0.189,0.2925,0.1975,0.084,0.0785
04-22-2026 08:00,1776844800,0.056,0.155,0.1875,0.2925,0.1975,0.08,0.078
04-22-2026 09:00,1776848400,0.051,0.1625,0.2085,0.289,0.192,0.08,0.0765
04-22-2026 10:00,1776852000,0.051,0.1575,0.2095,0.289,0.1865,0.0735,0.08
04-22-2026 11:00,1776855600,0.052,0.1495,0.2095,0.291,0.187,0.0795,0.084
04-22-2026 12:00,1776859200,0.051,0.154,0.211,0.288,0.1875,0.072,0.0755
04-22-2026 13:00,1776862800,0.0505,0.1475,0.216,0.285,0.1895,0.0725,0.076
04-22-2026 14:00,1776866400,0.049,0.1445,0.2195,0.28,0.192,0.068,0.08
04-22-2026 15:00,1776870000,0.045,0.1445,0.2165,0.276,0.182,0.071,0.0845
04-22-2026 16:00,1776873600,0.0555,0.1405,0.218,0.277,0.1755,0.071,0.08
04-22-2026 17:00,1776877200,0.054,0.1395,0.218,0.276,0.178,0.077,0.0805
04-22-2026 18:00,1776880800,0.0605,0.139,0.2165,0.2745,0.181,0.069,0.0845
04-22-2026 19:00,1776884400,0.063,0.1405,0.2175,0.279,0.165,0.076,0.087
04-22-2026 20:00,1776888000,0.063,0.1365,0.215,0.28,0.1615,0.084,0.087
04-22-2026 21:00,1776891600,0.063,0.1345,0.215,0.2755,0.153,0.079,0.087
04-22-2026 22:00,1776895200,0.0605,0.139,0.219,0.281,0.16,0.088,0.087
04-22-2026 23:00,1776898800,0.0605,0.1445,0.215,0.285,0.1605,0.0895,0.087
04-23-2026 00:00,1776902400,0.0615,0.1365,0.2005,0.285,0.1635,0.085,0.088
04-23-2026 01:00,1776906000,0.059,0.1445,0.2045,0.282,0.1655,0.085,0.088
04-23-2026 02:00,1776909600,0.0595,0.144,0.206,0.288,0.1655,0.0865,0.088
04-23-2026 03:00,1776913200,0.062,0.1345,0.2055,0.282,0.166,0.091,0.088
04-23-2026 04:00,1776916800,0.0595,0.141,0.2075,0.285,0.167,0.0945,0.0855
04-23-2026 05:00,1776920400,0.0635,0.1485,0.1955,0.2795,0.16,0.0915,0.0855
04-23-2026 06:00,1776924000,0.0685,0.144,0.201,0.284,0.167,0.09,0.0855
04-23-2026 07:00,1776927600,0.073,0.1435,0.2,0.2835,0.1645,0.0895,0.087
04-23-2026 08:00,1776931200,0.063,0.141,0.193,0.277,0.161,0.093,0.086
04-23-2026 09:00,1776934800,0.069,0.14,0.1935,0.2805,0.1645,0.0985,0.085
04-23-2026 10:00,1776938400,0.0655,0.1425,0.187,0.2785,0.167,0.108,0.084
04-23-2026 11:00,1776942000,0.0655,0.129,0.1955,0.2785,0.168,0.1095,0.0835
04-23-2026 12:00,1776945600,0.058,0.119,0.1855,0.273,0.166,0.1135,0.079
04-23-2026 13:00,1776949200,0.0585,0.117,0.189,0.2625,0.1645,0.137,0.075
04-23-2026 14:00,1776952800,0.059,0.1015,0.1925,0.1815,0.162,0.1505,0.0915
04-23-2026 15:00,1776956400,0.059,0.108,0.206,0.183,0.156,0.158,0.1055
04-23-2026 16:00,1776960000,0.0595,0.151,0.2085,0.185,0.152,0.1655,0.098
04-23-2026 17:00,1776963600,0.055,0.136,0.2225,0.2035,0.17,0.1505,0.105
04-23-2026 18:00,1776967200,0.06,0.1605,0.217,0.1715,0.172,0.168,0.1035
04-23-2026 19:00,1776970800,0.055,0.145,0.218,0.1695,0.168,0.1845,0.105
04-23-2026 20:00,1776974400,0.0555,0.1415,0.2005,0.174,0.167,0.175,0.1045
04-23-2026 21:00,1776978000,0.057,0.1645,0.206,0.1785,0.1685,0.166,0.0965
04-23-2026 22:00,1776981600,0.056,0.1615,0.208,0.1685,0.173,0.162,0.096
04-23-2026 23:00,1776985200,0.056,0.1555,0.215,0.188,0.1645,0.1595,0.0895
04-24-2026 00:00,1776988800,0.063,0.1625,0.2185,0.181,0.163,0.152,0.0925
04-24-2026 01:00,1776992400,0.0575,0.1485,0.213,0.17,0.1705,0.146,0.0925
04-24-2026 02:00,1776996000,0.0585,0.151,0.218,0.189,0.17,0.1405,0.0845
04-24-2026 03:00,1776999600,0.061,0.1505,0.215,0.1705,0.163,0.1475,0.086
04-24-2026 04:00,1777003200,0.0615,0.1505,0.2105,0.1875,0.167,0.1505,0.085
04-24-2026 05:00,1777006800,0.0605,0.1555,0.2155,0.17,0.1655,0.152,0.09
04-24-2026 06:00,1777010400,0.0615,0.138,0.218,0.168,0.1685,0.152,0.0845
04-24-2026 07:00,1777014000,0.0605,0.1395,0.2105,0.1725,0.1745,0.159,0.0845
04-24-2026 08:00,1777017600,0.064,0.191,0.205,0.158,0.158,0.1555,0.0835
04-24-2026 09:00,1777021200,0.064,0.177,0.209,0.1655,0.1575,0.155,0.0835
04-24-2026 10:00,1777024800,0.0625,0.19,0.2115,0.1625,0.16,0.155,0.0835
04-24-2026 11:00,1777028400,0.0625,0.187,0.2055,0.1625,0.1555,0.156,0.0835
04-24-2026 12:00,1777032000,0.0635,0.1975,0.2095,0.1605,0.1525,0.1545,0.083
04-24-2026 13:00,1777035600,0.0505,0.192,0.2175,0.089,0.2635,0.166,0.08
04-24-2026 14:00,1777039200,0.0525,0.183,0.261,0.071,0.167,0.151,0.081
04-24-2026 15:00,1777042800,0.06,0.197,0.246,0.0825,0.1725,0.1505,0.082
04-24-2026 16:00,1777046400,0.057,0.201,0.262,0.0915,0.169,0.1005,0.0785
04-24-2026 17:00,1777050000,0.06,0.1985,0.2575,0.094,0.16,0.112,0.072
04-24-2026 18:00,1777053600,0.057,0.159,0.2305,0.129,0.163,0.1225,0.0765
04-24-2026 19:00,1777057200,0.0625,0.1535,0.2285,0.168,0.151,0.1245,0.0745
04-24-2026 20:00,1777060800,0.0575,0.1285,0.2295,0.1775,0.168,0.118,0.0755
04-24-2026 21:00,1777064400,0.065,0.125,0.208,0.18,0.14,0.137,0.081
04-24-2026 22:00,1777068000,0.0645,0.1225,0.208,0.1865,0.1505,0.1415,0.0785
04-24-2026 23:00,1777071600,0.074,0.134,0.207,0.1345,0.142,0.1265,0.0765
04-25-2026 00:00,1777075200,0.07,0.1405,0.206,0.2035,0.149,0.128,0.0705
04-25-2026 01:00,1777078800,0.0705,0.136,0.206,0.2025,0.165,0.1305,0.072
04-25-2026 02:00,1777082400,0.0705,0.138,0.206,0.2,0.154,0.137,0.0725
04-25-2026 03:00,1777086000,0.0795,0.138,0.206,0.202,0.154,0.138,0.0725
04-25-2026 04:00,1777089600,0.08,0.1365,0.2045,0.1975,0.164,0.134,0.0725
04-25-2026 05:00,1777093200,0.076,0.162,0.2435,0.2005,0.1555,0.149,0.0725
04-25-2026 06:00,1777096800,0.076,0.1465,0.227,0.209,0.1545,0.149,0.0725
04-25-2026 07:00,1777100400,0.0775,0.1555,0.229,0.2,0.155,0.1455,0.0725
04-25-2026 08:00,1777104000,0.078,0.1525,0.225,0.198,0.165,0.136,0.0725
04-25-2026 09:00,1777107600,0.077,0.1495,0.2215,0.2095,0.1625,0.126,0.0725
04-25-2026 10:00,1777111200,0.077,0.1535,0.227,0.208,0.165,0.1245,0.0725
04-25-2026 11:00,1777114800,0.079,0.1495,0.2265,0.2145,0.165,0.123,0.0725
04-25-2026 12:00,1777118400,0.0795,0.1485,0.2295,0.2145,0.1585,0.12,0.0725
04-25-2026 13:00,1777122000,0.0785,0.1465,0.2325,0.2145,0.1575,0.1195,0.072
04-25-2026 14:00,1777125600,0.0805,0.1475,0.235,0.208,0.1565,0.127,0.065
04-25-2026 15:00,1777129200,0.082,0.1475,0.2345,0.2095,0.155,0.1215,0.065
04-25-2026 16:00,1777132800,0.0805,0.143,0.238,0.21,0.155,0.1255,0.0645
04-25-2026 17:00,1777136400,0.0835,0.1465,0.253,0.211,0.1425,0.12,0.0655
04-25-2026 18:00,1777140000,0.078,0.141,0.252,0.206,0.1455,0.128,0.067
04-25-2026 19:00,1777143600,0.0775,0.151,0.253,0.2055,0.146,0.1265,0.0645
04-25-2026 20:00,1777147200,0.077,0.147,0.2575,0.2095,0.1465,0.1255,0.0645
04-25-2026 21:00,1777150800,0.0775,0.142,0.259,0.208,0.148,0.1245,0.064
04-25-2026 22:00,1777154400,0.077,0.141,0.2605,0.213,0.1475,0.1245,0.0605
04-25-2026 23:00,1777158000,0.075,0.1395,0.2575,0.211,0.15,0.1215,0.0645
04-26-2026 00:00,1777161600,0.077,0.1415,0.261,0.2115,0.151,0.12,0.062
04-26-2026 01:00,1777165200,0.0765,0.1395,0.263,0.21,0.1515,0.12,0.0565
04-26-2026 02:00,1777168800,0.075,0.1405,0.2615,0.2105,0.15,0.12,0.0585
04-26-2026 03:00,1777172400,0.077,0.1415,0.2615,0.211,0.1515,0.12,0.0605
04-26-2026 04:00,1777176000,0.0735,0.148,0.2645,0.2075,0.1505,0.1205,0.06
04-26-2026 05:00,1777179600,0.0755,0.1435,0.2655,0.2075,0.1515,0.12,0.0605
04-26-2026 06:00,1777183200,0.0735,0.1415,0.269,0.208,0.1465,0.12,0.06
04-26-2026 07:00,1777186800,0.076,0.1425,0.269,0.208,0.149,0.12,0.06
04-26-2026 08:00,1777190400,0.076,0.146,0.271,0.2125,0.1425,0.1175,0.06
04-26-2026 09:00,1777194000,0.0745,0.1445,0.2855,0.212,0.1515,0.1195,0.0375
04-26-2026 10:00,1777197600,0.0725,0.1465,0.286,0.2125,0.1495,0.1195,0.046
04-26-2026 11:00,1777201200,0.073,0.1425,0.28,0.212,0.1495,0.1195,0.038
04-26-2026 12:00,1777204800,0.072,0.1415,0.2825,0.208,0.157,0.11,0.0605
04-26-2026 13:00,1777208400,0.072,0.142,0.29,0.212,0.154,0.102,0.044
04-26-2026 14:00,1777212000,0.0705,0.1385,0.29,0.21,0.154,0.1045,0.0525
04-26-2026 15:00,1777215600,0.074,0.1435,0.2925,0.2135,0.1515,0.1025,0.0545
04-26-2026 16:00,1777219200,0.073,0.1395,0.2915,0.2155,0.1495,0.105,0.0505
04-26-2026 17:00,1777222800,0.074,0.106,0.2965,0.226,0.15,0.104,0.0675
04-26-2026 18:00,1777226400,0.074,0.086,0.289,0.23,0.155,0.1135,0.068
04-26-2026 19:00,1777230000,0.074,0.0895,0.247,0.235,0.161,0.1075,0.07
04-26-2026 20:00,1777233600,0.0755,0.139,0.228,0.24,0.1585,0.112,0.0645
04-26-2026 21:00,1777237200,0.074,0.114,0.2315,0.243,0.1815,0.11,0.069
04-26-2026 22:00,1777240800,0.0725,0.107,0.2345,0.24,0.179,0.11,0.0625
04-26-2026 23:00,1777244400,0.0705,0.11,0.244,0.241,0.1785,0.11,0.0665
04-27-2026 00:00,1777248000,0.0705,0.1205,0.2405,0.242,0.18,0.11,0.075
04-27-2026 01:00,1777251600,0.063,0.123,0.2255,0.2465,0.1685,0.1095,0.075
04-27-2026 02:00,1777255200,0.068,0.1245,0.235,0.2385,0.1745,0.106,0.0755
04-27-2026 03:00,1777258800,0.068,0.1245,0.221,0.2395,0.178,0.102,0.076
04-27-2026 04:00,1777262400,0.064,0.12,0.2065,0.247,0.176,0.071,0.073
04-27-2026 05:00,1777266000,0.07,0.1265,0.2015,0.2415,0.175,0.074,0.074
04-27-2026 06:00,1777269600,0.0705,0.145,0.207,0.244,0.1755,0.075,0.074
04-27-2026 07:00,1777273200,0.0695,0.144,0.2095,0.2435,0.1785,0.08,0.076
