Date (UTC),Timestamp (UTC),≤2.0%,2.1%,2.2%,2.3%,2.4%,2.5%,2.6%,2.7%,≥2.8%
03-29-2026 15:00,1774796400,0.0035,0.0015,0.0015,0.0015,0.0015,0.0015,0.0095,0.0065,0.979
03-29-2026 16:00,1774800000,0.005,0.0015,0.0015,0.0015,0.0015,0.0015,0.009,0.0065,0.978
03-29-2026 17:00,1774803600,0.0055,0.0015,0.0015,0.0015,0.0015,0.0015,0.009,0.006,0.978
03-29-2026 18:00,1774807200,0.0055,0.0015,0.0015,0.0015,0.0015,0.0015,0.009,0.006,0.978
03-29-2026 19:00,1774810800,0.005,0.0015,0.0015,0.0015,0.0015,0.0015,0.0045,0.0065,0.9795
03-29-2026 20:00,1774814400,0.005,0.0015,0.0015,0.0015,0.0015,0.0015,0.0045,0.0055,0.981
03-29-2026 21:00,1774818000,0.005,0.0015,0.0015,0.0015,0.0015,0.0015,0.0045,0.0055,0.981
03-29-2026 22:00,1774821600,0.005,0.0015,0.0015,0.0015,0.0015,0.0015,0.0045,0.0055,0.981
03-29-2026 23:00,1774825200,0.005,0.0015,0.0015,0.0015,0.0015,0.0015,0.0045,0.0055,0.981
03-30-2026 00:00,1774828800,0.005,0.0015,0.0015,0.0015,0.0015,0.0015,0.0045,0.0055,0.981
03-30-2026 01:00,1774832400,0.004,0.0015,0.0015,0.0015,0.0015,0.0015,0.0045,0.0055,0.981
03-30-2026 02:00,1774836000,0.004,0.0015,0.0015,0.0015,0.0015,0.0015,0.0045,0.006,0.981
03-30-2026 03:00,1774839600,0.004,0.0015,0.0015,0.0015,0.0015,0.0015,0.0045,0.006,0.981
03-30-2026 04:00,1774843200,0.004,0.0015,0.0015,0.0015,0.0015,0.0015,0.0045,0.006,0.981
03-30-2026 05:00,1774846800,0.004,0.0015,0.0015,0.0015,0.0015,0.0015,0.0045,0.006,0.981
03-30-2026 06:00,1774850400,0.0045,0.0015,0.0015,0.0015,0.0015,0.0015,0.0045,0.0045,0.981
03-30-2026 07:00,1774854000,0.0045,0.0015,0.0015,0.0015,0.0015,0.0015,0.0045,0.0045,0.981
03-30-2026 08:00,1774857600,0.0045,0.0015,0.0015,0.0015,0.0015,0.0015,0.0045,0.004,0.981
03-30-2026 09:00,1774861200,0.0045,0.0015,0.0015,0.0015,0.0015,0.0015,0.0045,0.0045,0.981
03-30-2026 10:00,1774864800,0.004,0.0015,0.0015,0.0015,0.0015,0.0015,0.0045,0.005,0.9825
03-30-2026 11:00,1774868400,0.004,0.0015,0.0015,0.0015,0.0015,0.0015,0.0045,0.005,0.9825
03-30-2026 12:00,1774872000,0.004,0.0015,0.0015,0.0015,0.0015,0.0015,0.0045,0.006,0.9825
03-30-2026 13:00,1774875600,0.004,0.0015,0.0015,0.0015,0.0015,0.0015,0.0045,0.006,0.9825
03-30-2026 14:00,1774879200,0.004,0.0015,0.0015,0.0015,0.0015,0.0015,0.0045,0.006,0.9825
03-30-2026 15:00,1774882800,0.004,0.0015,0.0015,0.0015,0.0015,0.0015,0.0045,0.0055,0.9825
03-30-2026 16:00,1774886400,0.005,0.0015,0.0015,0.0015,0.0015,0.0015,0.0045,0.005,0.9825
03-30-2026 17:00,1774890000,0.005,0.0015,0.0015,0.0015,0.0015,0.0015,0.0045,0.005,0.9825
03-30-2026 18:00,1774893600,0.005,0.0015,0.0015,0.0015,0.0015,0.0015,0.0045,0.005,0.9825
03-30-2026 19:00,1774897200,0.005,0.0015,0.0015,0.0015,0.0015,0.0015,0.0045,0.0055,0.9825
03-30-2026 20:00,1774900800,0.005,0.0015,0.0015,0.0015,0.0015,0.0015,0.0045,0.0055,0.9825
03-30-2026 21:00,1774904400,0.005,0.0015,0.0015,0.0015,0.0015,0.0015,0.0045,0.005,0.9825
03-30-2026 22:00,1774908000,0.004,0.0015,0.0015,0.0015,0.0015,0.0015,0.0045,0.005,0.9825
03-30-2026 23:00,1774911600,0.0035,0.0015,0.0015,0.0015,0.0015,0.0015,0.0045,0.005,0.9825
03-31-2026 00:00,1774915200,0.0035,0.0015,0.0015,0.0015,0.0015,0.0015,0.0045,0.005,0.9825
03-31-2026 01:00,1774918800,0.003,0.0015,0.0015,0.0015,0.0015,0.0015,0.0045,0.005,0.9825
03-31-2026 02:00,1774922400,0.003,0.0015,0.0015,0.0015,0.0015,0.0015,0.0045,0.005,0.9825
03-31-2026 03:00,1774926000,0.003,0.0015,0.0015,0.0015,0.0015,0.0015,0.0045,0.005,0.9825
03-31-2026 04:00,1774929600,0.003,0.0015,0.0015,0.0015,0.0015,0.0015,0.0045,0.005,0.9825
03-31-2026 05:00,1774933200,0.003,0.0015,0.0015,0.0015,0.0015,0.0015,0.0045,0.005,0.985
03-31-2026 06:00,1774936800,0.003,0.0015,0.0015,0.0015,0.0015,0.0015,0.0045,0.005,0.985
03-31-2026 07:00,1774940400,0.003,0.0015,0.0015,0.0015,0.0015,0.0015,0.0045,0.005,0.985
03-31-2026 08:00,1774944000,0.003,0.0015,0.0015,0.0015,0.0015,0.0015,0.0045,0.005,0.985
03-31-2026 09:00,1774947600,0.003,0.0015,0.0015,0.0015,0.0015,0.0015,0.0045,0.005,0.985
03-31-2026 10:00,1774951200,0.003,0.0015,0.0015,0.0015,0.0015,0.0015,0.0045,0.005,0.985
03-31-2026 11:00,1774954800,0.003,0.0015,0.0015,0.0015,0.0015,0.0015,0.0045,0.005,0.985
03-31-2026 12:00,1774958400,0.003,0.0015,0.0015,0.0015,0.0015,0.0015,0.0045,0.005,0.985
03-31-2026 13:00,1774962000,0.003,0.0015,0.0015,0.0015,0.0015,0.0015,0.0045,0.005,0.985
03-31-2026 14:00,1774965600,0.003,0.0015,0.0015,0.0015,0.0015,0.0015,0.0045,0.0055,0.985
03-31-2026 15:00,1774969200,0.005,0.0015,0.0015,0.0015,0.0015,0.0015,0.0045,0.0045,0.985
03-31-2026 16:00,1774972800,0.005,0.0015,0.0015,0.0015,0.0015,0.0015,0.0045,0.005,0.985
03-31-2026 17:00,1774976400,0.0055,0.0015,0.0015,0.0015,0.0015,0.0015,0.0035,0.005,0.985
03-31-2026 18:00,1774980000,0.0055,0.0015,0.0015,0.0015,0.0015,0.0015,0.0035,0.005,0.985
03-31-2026 20:00,1774987200,0.0055,0.0015,0.0015,0.0015,0.0015,0.0015,0.0035,0.005,0.9835
03-31-2026 21:00,1774990800,0.0055,0.0015,0.0015,0.0015,0.0015,0.0015,0.0035,0.004,0.9835
03-31-2026 22:00,1774994400,0.0055,0.0015,0.0015,0.0015,0.0015,0.0015,0.0035,0.004,0.9835
03-31-2026 23:00,1774998000,0.0055,0.0015,0.0015,0.0015,0.0015,0.0015,0.004,0.0035,0.9835
04-01-2026 00:00,1775001600,0.0055,0.0015,0.0015,0.0015,0.0015,0.0015,0.004,0.0035,0.9835
04-01-2026 01:00,1775005200,0.0055,0.0015,0.0015,0.0015,0.0015,0.0015,0.004,0.0035,0.9835
04-01-2026 02:00,1775008800,0.0055,0.0015,0.0015,0.0015,0.0015,0.0015,0.004,0.0035,0.9835
04-01-2026 03:00,1775012400,0.0055,0.0015,0.0015,0.0015,0.0015,0.0015,0.004,0.0035,0.9835
04-01-2026 04:00,1775016000,0.0055,0.0015,0.0015,0.0015,0.0015,0.0015,0.004,0.0035,0.9835
04-01-2026 05:00,1775019600,0.005,0.0015,0.0015,0.0015,0.0015,0.0015,0.004,0.0035,0.984
04-01-2026 06:00,1775023200,0.0055,0.0015,0.0015,0.0015,0.0015,0.0015,0.004,0.0035,0.9835
04-01-2026 07:00,1775026800,0.0055,0.0015,0.0015,0.0015,0.0015,0.0015,0.004,0.0035,0.9835
04-01-2026 08:00,1775030400,0.006,0.0015,0.0015,0.0015,0.0015,0.0015,0.0045,0.006,0.9825
04-01-2026 09:00,1775034000,0.0055,0.0015,0.0015,0.0015,0.0015,0.0015,0.0045,0.005,0.983
04-01-2026 10:00,1775037600,0.005,0.0015,0.0015,0.0015,0.0015,0.0015,0.0045,0.004,0.984
04-01-2026 11:00,1775041200,0.004,0.0015,0.0015,0.0015,0.0015,0.0015,0.0045,0.004,0.9845
04-01-2026 12:00,1775044800,0.004,0.0015,0.0015,0.0015,0.0015,0.0015,0.0045,0.004,0.9845
04-01-2026 13:00,1775048400,0.004,0.0015,0.0015,0.0015,0.0015,0.0015,0.006,0.0035,0.984
04-01-2026 14:00,1775052000,0.005,0.0015,0.0015,0.0015,0.0015,0.0015,0.0065,0.0045,0.982
04-01-2026 15:00,1775055600,0.006,0.0015,0.0015,0.0015,0.0015,0.0015,0.005,0.004,0.982
04-01-2026 16:00,1775059200,0.0065,0.0015,0.0015,0.0015,0.0015,0.0015,0.0045,0.0045,0.982
04-01-2026 17:00,1775062800,0.0065,0.0015,0.0015,0.0015,0.0015,0.0015,0.0045,0.0045,0.982
04-01-2026 18:00,1775066400,0.007,0.0015,0.0015,0.0015,0.0015,0.0015,0.0045,0.0045,0.982
04-01-2026 19:00,1775070000,0.007,0.0015,0.0015,0.0015,0.0015,0.0015,0.0045,0.0045,0.982
04-01-2026 20:00,1775073600,0.007,0.0015,0.0015,0.0015,0.0015,0.0015,0.0045,0.0035,0.982
04-01-2026 21:00,1775077200,0.0055,0.0015,0.0015,0.0015,0.0015,0.0015,0.0035,0.0025,0.985
04-01-2026 22:00,1775080800,0.0055,0.0015,0.0015,0.0015,0.0015,0.0015,0.0035,0.0025,0.985
04-01-2026 23:00,1775084400,0.0055,0.0015,0.0015,0.0015,0.0015,0.0015,0.0035,0.0025,0.985
04-02-2026 00:00,1775088000,0.0055,0.0015,0.0015,0.0015,0.0015,0.0015,0.0035,0.0025,0.985
04-02-2026 01:00,1775091600,0.0055,0.0015,0.0015,0.0015,0.0015,0.0015,0.0035,0.0025,0.985
04-02-2026 02:00,1775095200,0.005,0.0015,0.0015,0.0015,0.0015,0.0015,0.0035,0.0025,0.9855
04-02-2026 03:00,1775098800,0.005,0.0015,0.0015,0.0015,0.0015,0.0015,0.0035,0.0025,0.9855
04-02-2026 04:00,1775102400,0.005,0.0015,0.0005,0.0015,0.0015,0.0015,0.0035,0.0025,0.986
04-02-2026 05:00,1775106000,0.005,0.0015,0.0005,0.0015,0.0015,0.0015,0.0035,0.0025,0.986
04-02-2026 06:00,1775109600,0.005,0.0015,0.0005,0.0015,0.0015,0.0015,0.0035,0.0025,0.986
04-02-2026 07:00,1775113200,0.005,0.0015,0.0005,0.0015,0.0015,0.0015,0.0035,0.0025,0.986
04-02-2026 08:00,1775116800,0.005,0.0015,0.0005,0.0015,0.0015,0.0015,0.0035,0.0025,0.986
04-02-2026 09:00,1775120400,0.005,0.0015,0.0005,0.0015,0.0015,0.0015,0.0035,0.0025,0.9855
04-02-2026 10:00,1775124000,0.0055,0.0005,0.0015,0.0015,0.0005,0.0015,0.003,0.0025,0.9845
04-02-2026 11:00,1775127600,0.0055,0.0005,0.0015,0.0015,0.0005,0.0005,0.0025,0.0025,0.9845
04-02-2026 12:00,1775131200,0.0055,0.0005,0.0015,0.0015,0.0005,0.0005,0.0025,0.0025,0.9845
04-02-2026 13:00,1775134800,0.0055,0.0005,0.0015,0.0015,0.0005,0.0005,0.0025,0.0025,0.9845
04-02-2026 14:00,1775138400,0.0055,0.0005,0.0015,0.0015,0.0005,0.0005,0.0025,0.0025,0.9845
04-02-2026 15:00,1775142000,0.0055,0.0005,0.0015,0.0015,0.0005,0.0005,0.0025,0.0025,0.9845
04-02-2026 16:00,1775145600,0.005,0.0005,0.0015,0.0015,0.0005,0.0005,0.0025,0.0025,0.9775
04-02-2026 17:00,1775149200,0.005,0.0005,0.0015,0.0015,0.0005,0.0005,0.0025,0.0025,0.98
04-02-2026 18:00,1775152800,0.005,0.0005,0.0015,0.0015,0.0005,0.0005,0.0025,0.0025,0.98
04-02-2026 19:00,1775156400,0.005,0.0005,0.0015,0.0015,0.0005,0.0005,0.0025,0.0025,0.985
04-02-2026 20:00,1775160000,0.005,0.0005,0.0015,0.0015,0.0005,0.0005,0.0025,0.0025,0.9845
04-02-2026 21:00,1775163600,0.005,0.0005,0.0015,0.0015,0.0005,0.0005,0.0025,0.0025,0.9845
04-02-2026 22:00,1775167200,0.005,0.0005,0.0015,0.0015,0.0005,0.0005,0.0025,0.0025,0.9845
04-02-2026 23:00,1775170800,0.005,0.0005,0.0015,0.0015,0.0005,0.0005,0.0025,0.0025,0.9845
04-03-2026 00:00,1775174400,0.005,0.0005,0.0015,0.0015,0.0005,0.0005,0.0025,0.0025,0.9845
04-03-2026 01:00,1775178000,0.005,0.0005,0.0015,0.0015,0.0005,0.0005,0.0025,0.0025,0.9845
04-03-2026 02:00,1775181600,0.0055,0.0005,0.0015,0.0015,0.0005,0.0005,0.0025,0.0025,0.9845
04-03-2026 03:00,1775185200,0.0055,0.0005,0.0015,0.0015,0.0005,0.0005,0.0025,0.0025,0.9845
04-03-2026 04:00,1775188800,0.009,0.0005,0.0015,0.0015,0.0005,0.0005,0.0025,0.0025,0.984
04-03-2026 05:00,1775192400,0.0095,0.0005,0.0015,0.0015,0.0005,0.0005,0.0025,0.0025,0.9835
04-03-2026 07:00,1775199600,0.0045,0.0005,0.0015,0.0015,0.0005,0.0005,0.0025,0.0025,0.9895
04-03-2026 08:00,1775203200,0.0045,0.0005,0.0015,0.0015,0.001,0.0005,0.0015,0.0025,0.9895
04-03-2026 09:00,1775206800,0.0045,0.0005,0.0015,0.0015,0.0005,0.0005,0.0015,0.0025,0.9895
04-03-2026 10:00,1775210400,0.004,0.0005,0.0015,0.0015,0.001,0.0005,0.0015,0.0025,0.9895
04-03-2026 11:00,1775214000,0.004,0.0005,0.0015,0.0015,0.001,0.0005,0.0015,0.0025,0.9895
04-03-2026 12:00,1775217600,0.004,0.0005,0.0015,0.0015,0.001,0.0005,0.0015,0.0025,0.9895
04-03-2026 13:00,1775221200,0.004,0.0005,0.0015,0.0015,0.001,0.0005,0.0015,0.0025,0.9895
04-03-2026 14:00,1775224800,0.005,0.0005,0.0015,0.0015,0.001,0.0005,0.0015,0.0025,0.9895
04-03-2026 15:00,1775228400,0.005,0.0005,0.0015,0.0015,0.001,0.0005,0.0015,0.0025,0.9895
04-03-2026 16:00,1775232000,0.005,0.0005,0.0015,0.0015,0.0005,0.0005,0.0015,0.0025,0.9895
04-03-2026 17:00,1775235600,0.005,0.0005,0.0015,0.0015,0.0005,0.0005,0.0015,0.0025,0.9895
04-03-2026 18:00,1775239200,0.0055,0.0005,0.0015,0.0015,0.0005,0.0005,0.0015,0.0025,0.9895
04-03-2026 19:00,1775242800,0.005,0.0005,0.0015,0.0015,0.001,0.0005,0.0015,0.0025,0.9885
04-03-2026 20:00,1775246400,0.005,0.0005,0.0015,0.0015,0.001,0.0005,0.0015,0.0025,0.9885
04-03-2026 21:00,1775250000,0.005,0.0005,0.0015,0.0015,0.001,0.0005,0.0015,0.0025,0.9885
04-03-2026 22:00,1775253600,0.005,0.0005,0.0015,0.0015,0.001,0.0005,0.0015,0.0025,0.9885
04-03-2026 23:00,1775257200,0.005,0.0005,0.0015,0.0015,0.001,0.0005,0.0015,0.0025,0.9885
04-04-2026 00:00,1775260800,0.005,0.0005,0.0015,0.0015,0.001,0.0005,0.0015,0.0025,0.9885
04-04-2026 01:00,1775264400,0.005,0.0005,0.0015,0.0015,0.001,0.0005,0.0015,0.0025,0.9885
04-04-2026 02:00,1775268000,0.004,0.0005,0.0015,0.0015,0.001,0.0005,0.0015,0.0025,0.9885
04-04-2026 03:00,1775271600,0.004,0.0005,0.0015,0.0015,0.001,0.0005,0.0015,0.0025,0.9885
04-04-2026 04:00,1775275200,0.004,0.0005,0.0015,0.0015,0.001,0.0005,0.0015,0.0025,0.9885
04-04-2026 05:00,1775278800,0.004,0.0005,0.0015,0.0015,0.001,0.0005,0.0015,0.0025,0.9885
04-04-2026 06:00,1775282400,0.004,0.0005,0.0015,0.0015,0.001,0.0005,0.0015,0.0025,0.9885
04-04-2026 07:00,1775286000,0.006,0.0005,0.0015,0.0015,0.001,0.0005,0.0015,0.0025,0.9885
04-04-2026 08:00,1775289600,0.0065,0.0005,0.0015,0.0015,0.001,0.0005,0.0015,0.0025,0.9885
04-04-2026 09:00,1775293200,0.0065,0.0005,0.0015,0.0015,0.001,0.0005,0.0015,0.0025,0.9885
04-04-2026 10:00,1775296800,0.0065,0.0005,0.0015,0.0015,0.001,0.0005,0.0015,0.0025,0.9885
04-04-2026 11:00,1775300400,0.0065,0.0005,0.0015,0.0015,0.001,0.0005,0.0015,0.0025,0.989
04-04-2026 12:00,1775304000,0.0065,0.0005,0.0015,0.0015,0.001,0.0005,0.0015,0.0025,0.989
04-04-2026 13:00,1775307600,0.0065,0.0005,0.0015,0.003,0.001,0.0005,0.0015,0.0025,0.989
04-04-2026 14:00,1775311200,0.0065,0.0005,0.0015,0.003,0.001,0.0005,0.0015,0.0025,0.988
04-04-2026 15:00,1775314800,0.0065,0.0005,0.0015,0.003,0.001,0.0005,0.0015,0.0025,0.988
04-04-2026 16:00,1775318400,0.0065,0.0005,0.0015,0.003,0.001,0.0005,0.0015,0.0025,0.988
04-04-2026 17:00,1775322000,0.0035,0.0005,0.0015,0.003,0.0065,0.0015,0.002,0.0025,0.988
04-04-2026 18:00,1775325600,0.0035,0.0005,0.0015,0.003,0.0065,0.0015,0.002,0.0025,0.988
04-04-2026 19:00,1775329200,0.0035,0.0005,0.0015,0.003,0.0045,0.0015,0.002,0.0025,0.988
04-04-2026 20:00,1775332800,0.0035,0.0005,0.0015,0.0035,0.0045,0.0015,0.002,0.0025,0.988
04-04-2026 21:00,1775336400,0.0035,0.0005,0.0015,0.0035,0.0045,0.0015,0.002,0.0025,0.988
04-04-2026 22:00,1775340000,0.0035,0.0005,0.0015,0.003,0.0045,0.0015,0.002,0.0025,0.988
04-04-2026 23:00,1775343600,0.0035,0.0005,0.0015,0.003,0.0045,0.0015,0.002,0.0025,0.988
04-05-2026 00:00,1775347200,0.0035,0.0005,0.0015,0.003,0.005,0.0015,0.0025,0.0025,0.988
04-05-2026 01:00,1775350800,0.0035,0.0005,0.0015,0.003,0.005,0.0015,0.0025,0.0015,0.988
04-05-2026 02:00,1775354400,0.0035,0.0005,0.0015,0.003,0.005,0.0015,0.0025,0.0015,0.988
04-05-2026 03:00,1775358000,0.0035,0.0005,0.0015,0.003,0.005,0.0015,0.0025,0.0015,0.988
04-05-2026 04:00,1775361600,0.004,0.0005,0.0015,0.003,0.005,0.0015,0.003,0.0015,0.988
04-05-2026 05:00,1775365200,0.004,0.0005,0.0015,0.003,0.005,0.0015,0.003,0.0015,0.988
04-05-2026 06:00,1775368800,0.004,0.0005,0.0015,0.0035,0.005,0.0015,0.003,0.0015,0.988
04-05-2026 07:00,1775372400,0.004,0.0005,0.0015,0.003,0.005,0.0015,0.003,0.0015,0.988
04-05-2026 08:00,1775376000,0.004,0.0005,0.0015,0.003,0.005,0.0015,0.003,0.0015,0.988
04-05-2026 09:00,1775379600,0.004,0.0005,0.0015,0.003,0.005,0.0015,0.003,0.0015,0.988
04-05-2026 10:00,1775383200,0.0015,0.0005,0.0015,0.003,0.0025,0.0015,0.0015,0.0015,0.988
04-05-2026 11:00,1775386800,0.0015,0.0005,0.0015,0.003,0.0025,0.0015,0.0015,0.0015,0.988
04-05-2026 12:00,1775390400,0.0015,0.0005,0.0015,0.0035,0.0025,0.0015,0.0015,0.0015,0.988
04-05-2026 13:00,1775394000,0.0015,0.0005,0.0015,0.0025,0.0025,0.0015,0.0015,0.005,0.988
04-05-2026 14:00,1775397600,0.0015,0.0005,0.0015,0.0025,0.0025,0.0015,0.0015,0.005,0.9865
04-05-2026 15:00,1775401200,0.0015,0.0005,0.0015,0.0015,0.0025,0.0015,0.0015,0.005,0.9865
04-05-2026 16:00,1775404800,0.0015,0.0005,0.0015,0.0015,0.0025,0.0015,0.0015,0.005,0.9865
04-05-2026 17:00,1775408400,0.0015,0.0005,0.0015,0.003,0.0025,0.0015,0.0015,0.005,0.9865
04-05-2026 18:00,1775412000,0.0015,0.0005,0.0015,0.0035,0.0025,0.0015,0.0015,0.005,0.9865
04-05-2026 19:00,1775415600,0.0015,0.0005,0.0015,0.0035,0.0025,0.0015,0.0015,0.01,0.9865
04-05-2026 20:00,1775419200,0.0015,0.0005,0.0015,0.003,0.0025,0.0015,0.0015,0.01,0.9865
04-05-2026 21:00,1775422800,0.0015,0.0005,0.0015,0.0035,0.0025,0.0015,0.0015,0.01,0.9845
04-05-2026 22:00,1775426400,0.0015,0.0005,0.0015,0.0035,0.0025,0.0015,0.0015,0.01,0.9845
04-05-2026 23:00,1775430000,0.0015,0.0005,0.0015,0.003,0.0025,0.0015,0.0015,0.0065,0.9845
04-06-2026 00:00,1775433600,0.0015,0.0005,0.0015,0.0015,0.0025,0.0015,0.0015,0.0065,0.9845
04-06-2026 01:00,1775437200,0.0015,0.0005,0.0015,0.0015,0.0025,0.0015,0.0015,0.0075,0.9845
04-06-2026 02:00,1775440800,0.0015,0.0005,0.0015,0.0015,0.0025,0.0015,0.0015,0.0075,0.9845
04-06-2026 03:00,1775444400,0.0015,0.0005,0.0015,0.0015,0.0025,0.0015,0.0015,0.0075,0.9845
04-06-2026 04:00,1775448000,0.006,0.0005,0.0015,0.0015,0.0015,0.001,0.0005,0.0075,0.9845
04-06-2026 05:00,1775451600,0.006,0.0005,0.0015,0.0015,0.0015,0.001,0.0005,0.008,0.9845
04-06-2026 06:00,1775455200,0.006,0.0005,0.0015,0.0015,0.0015,0.001,0.0005,0.008,0.9845
04-06-2026 07:00,1775458800,0.006,0.0005,0.0015,0.0015,0.0015,0.001,0.0005,0.007,0.9845
04-06-2026 08:00,1775462400,0.004,0.0005,0.0015,0.0015,0.0025,0.001,0.0005,0.007,0.9845
04-06-2026 09:00,1775466000,0.004,0.0005,0.0015,0.0015,0.0025,0.001,0.0005,0.007,0.988
04-06-2026 10:00,1775469600,0.0035,0.0005,0.0015,0.0015,0.002,0.001,0.0005,0.008,0.988
04-06-2026 11:00,1775473200,0.0045,0.0005,0.0015,0.0015,0.002,0.001,0.0005,0.0075,0.988
04-06-2026 12:00,1775476800,0.0045,0.0005,0.0015,0.0015,0.002,0.001,0.0005,0.0075,0.988
04-06-2026 13:00,1775480400,0.004,0.0005,0.0015,0.0015,0.002,0.001,0.0005,0.008,0.988
04-06-2026 14:00,1775484000,0.004,0.0005,0.0015,0.0015,0.002,0.001,0.0005,0.007,0.988
04-06-2026 15:00,1775487600,0.004,0.0005,0.0015,0.0015,0.002,0.001,0.0005,0.0065,0.988
04-06-2026 16:00,1775491200,0.004,0.0005,0.0015,0.0015,0.002,0.001,0.0005,0.0065,0.989
04-06-2026 17:00,1775494800,0.004,0.0005,0.0015,0.003,0.002,0.001,0.0005,0.0065,0.989
04-06-2026 18:00,1775498400,0.0035,0.0005,0.0015,0.0015,0.0015,0.001,0.0005,0.0075,0.987
04-06-2026 19:00,1775502000,0.0035,0.0005,0.0015,0.0015,0.0015,0.001,0.0005,0.008,0.987
04-06-2026 20:00,1775505600,0.0035,0.0005,0.0015,0.0015,0.0015,0.001,0.0005,0.007,0.987
04-06-2026 21:00,1775509200,0.0035,0.0005,0.0015,0.0015,0.0015,0.001,0.0005,0.0075,0.987
04-06-2026 22:00,1775512800,0.0035,0.0005,0.0015,0.0015,0.0015,0.001,0.0005,0.007,0.987
04-06-2026 23:00,1775516400,0.0035,0.0005,0.0015,0.0015,0.0015,0.001,0.0005,0.0055,0.987
04-07-2026 00:00,1775520000,0.0035,0.0005,0.0015,0.0015,0.0015,0.001,0.0005,0.0055,0.987
04-07-2026 01:00,1775523600,0.0035,0.0005,0.0015,0.0015,0.0015,0.001,0.0005,0.007,0.987
04-07-2026 02:00,1775527200,0.004,0.0005,0.0015,0.0015,0.0015,0.001,0.0005,0.0065,0.987
04-07-2026 03:00,1775530800,0.004,0.0005,0.0015,0.0015,0.0015,0.001,0.0005,0.0075,0.987
04-07-2026 04:00,1775534400,0.004,0.0005,0.0015,0.0015,0.0015,0.001,0.0005,0.0075,0.987
04-07-2026 05:00,1775538000,0.004,0.0005,0.0015,0.0015,0.0015,0.001,0.0005,0.0075,0.987
04-07-2026 06:00,1775541600,0.004,0.0005,0.0015,0.0015,0.0015,0.001,0.0005,0.0075,0.9885
04-07-2026 07:00,1775545200,0.004,0.0005,0.0015,0.0015,0.0015,0.001,0.0005,0.0015,0.9885
04-07-2026 08:00,1775548800,0.004,0.0005,0.0015,0.0015,0.0015,0.001,0.0005,0.0015,0.9885
04-07-2026 09:00,1775552400,0.004,0.0005,0.0015,0.002,0.0015,0.001,0.0005,0.0015,0.9885
04-07-2026 10:00,1775556000,0.004,0.0005,0.0015,0.0015,0.0015,0.001,0.0005,0.0015,0.9885
04-07-2026 11:00,1775559600,0.004,0.0005,0.0015,0.0015,0.0015,0.001,0.0005,0.0015,0.9885
04-07-2026 12:00,1775563200,0.004,0.0005,0.0015,0.0015,0.0015,0.001,0.0005,0.0015,0.9885
04-07-2026 13:00,1775566800,0.004,0.0005,0.0015,0.0015,0.0015,0.001,0.0005,0.0015,0.9885
04-07-2026 14:00,1775570400,0.004,0.0005,0.0015,0.0015,0.0015,0.001,0.0005,0.0015,0.991
04-07-2026 15:00,1775574000,0.004,0.0005,0.0015,0.002,0.0015,0.001,0.0005,0.0015,0.991
04-07-2026 16:00,1775577600,0.004,0.0005,0.0015,0.0015,0.0015,0.001,0.0005,0.0015,0.991
04-07-2026 17:00,1775581200,0.0035,0.0005,0.0015,0.0015,0.0015,0.001,0.0005,0.0015,0.989
04-07-2026 18:00,1775584800,0.004,0.0005,0.0015,0.002,0.0015,0.001,0.0005,0.0015,0.989
04-07-2026 19:00,1775588400,0.0085,0.0005,0.0015,0.0015,0.0015,0.001,0.0005,0.0015,0.9885
04-07-2026 20:00,1775592000,0.0085,0.0005,0.0015,0.0015,0.0015,0.001,0.0005,0.0015,0.9885
04-07-2026 21:00,1775595600,0.0085,0.0005,0.0015,0.0015,0.0015,0.001,0.0005,0.0015,0.9885
04-07-2026 22:00,1775599200,0.0085,0.0005,0.0015,0.0015,0.0015,0.001,0.0005,0.0015,0.9875
04-07-2026 23:00,1775602800,0.0085,0.0005,0.0015,0.0015,0.0015,0.001,0.0005,0.0015,0.9875
04-08-2026 00:00,1775606400,0.0085,0.0005,0.0015,0.0015,0.0015,0.001,0.0005,0.0015,0.9875
04-08-2026 01:00,1775610000,0.0085,0.0005,0.0015,0.002,0.0015,0.001,0.0005,0.0015,0.988
04-08-2026 02:00,1775613600,0.01,0.0005,0.0015,0.0015,0.0015,0.001,0.0005,0.0015,0.988
04-08-2026 03:00,1775617200,0.01,0.0005,0.0015,0.0015,0.0015,0.001,0.0005,0.0015,0.988
04-08-2026 04:00,1775620800,0.01,0.0005,0.0015,0.0015,0.0015,0.001,0.0005,0.0015,0.988
04-08-2026 05:00,1775624400,0.01,0.0005,0.0015,0.0015,0.0015,0.001,0.0005,0.0015,0.989
04-08-2026 06:00,1775628000,0.01,0.0005,0.0015,0.002,0.0015,0.001,0.0005,0.0015,0.989
04-08-2026 07:00,1775631600,0.01,0.0005,0.0015,0.0015,0.0015,0.001,0.0005,0.0015,0.989
04-08-2026 08:00,1775635200,0.004,0.0005,0.0015,0.0015,0.0015,0.0015,0.001,0.0015,0.989
04-08-2026 09:00,1775638800,0.004,0.0005,0.0015,0.0015,0.0015,0.003,0.001,0.0015,0.9885
04-08-2026 10:00,1775642400,0.004,0.0005,0.0015,0.0015,0.0015,0.003,0.001,0.0015,0.9885
04-08-2026 11:00,1775646000,0.004,0.0005,0.0015,0.0015,0.0015,0.003,0.001,0.0015,0.9885
04-08-2026 12:00,1775649600,0.003,0.0005,0.0015,0.0015,0.0015,0.004,0.001,0.0015,0.9885
