field_id,release_datetime_et,event,event_base_matched,A,C,raw_surprise
nonfarm_payrolls,2015-04-03 08:30:00,Nonfarm Payrolls  (Mar),Nonfarm Payrolls,126000.0,245000.0,-119000.0
unemployment_rate,2015-04-03 08:30:00,Unemployment Rate  (Mar),Unemployment Rate,5.5,5.5,0.0
ism_services,2015-04-06 10:00:00,ISM Non-Manufacturing PMI  (Mar),ISM Non-Manufacturing PMI,56.5,56.5,0.0
ppi,2015-04-14 08:30:00,PPI (MoM)  (Mar),PPI (MoM),0.2,0.2,0.0
retail_sales,2015-04-14 08:30:00,Retail Sales (MoM)  (Mar),Retail Sales (MoM),0.9,1.0,-0.09999999999999998
industrial_production,2015-04-15 09:15:00,Industrial Production (MoM)  (Mar),Industrial Production (MoM),-0.6,-0.3,-0.3
building_permits,2015-04-16 08:30:00,Building Permits  (Mar),Building Permits,1039000.0,1080000.0,-41000.0
housing_starts,2015-04-16 08:30:00,Housing Starts  (Mar),Housing Starts,926000.0,1040000.0,-114000.0
cpi,2015-04-17 08:30:00,CPI (YoY)  (Mar),CPI (YoY),-0.1,0.1,-0.2
existing_home_sales,2015-04-22 10:00:00,Existing Home Sales  (Mar),Existing Home Sales,5190000.0,5030000.0,160000.0
new_home_sales,2015-04-23 10:00:00,New Home Sales  (Mar),New Home Sales,481000.0,513000.0,-32000.0
durable_goods,2015-04-24 08:30:00,Durable Goods Orders (MoM)  (Mar),Durable Goods Orders (MoM),4.0,0.6,3.4
real_gdp_advance,2015-04-29 08:30:00,GDP (QoQ)  (Q1),GDP (QoQ),0.2,1.0,-0.8
real_pce,2015-04-30 08:30:00,Real Personal Consumption (MoM)  (Mar),Real Personal Consumption (MoM),0.3,0.3,0.0
ism_manufacturing,2015-05-01 10:00:00,ISM Manufacturing PMI  (Apr),ISM Manufacturing PMI,51.5,52.0,-0.5
ism_services,2015-05-05 10:00:00,ISM Non-Manufacturing PMI  (Apr),ISM Non-Manufacturing PMI,57.8,56.2,1.5999999999999943
nonfarm_payrolls,2015-05-08 08:30:00,Nonfarm Payrolls  (Apr),Nonfarm Payrolls,223000.0,224000.0,-1000.0
unemployment_rate,2015-05-08 08:30:00,Unemployment Rate  (Apr),Unemployment Rate,5.4,5.4,0.0
retail_sales,2015-05-13 08:30:00,Retail Sales (MoM)  (Apr),Retail Sales (MoM),0.0,0.2,-0.2
ppi,2015-05-14 08:30:00,PPI (MoM)  (Apr),PPI (MoM),-0.4,0.2,-0.6000000000000001
industrial_production,2015-05-15 09:15:00,Industrial Production (MoM)  (Apr),Industrial Production (MoM),-0.3,0.1,-0.4
building_permits,2015-05-19 08:30:00,Building Permits  (Apr),Building Permits,1143000.0,1060000.0,83000.0
housing_starts,2015-05-19 08:30:00,Housing Starts  (Apr),Housing Starts,1135000.0,1019000.0,116000.0
existing_home_sales,2015-05-21 10:00:00,Existing Home Sales  (Apr),Existing Home Sales,5040000.0,5240000.0,-200000.0
cpi,2015-05-22 08:30:00,CPI (YoY)  (Apr),CPI (YoY),-0.2,-0.1,-0.1
durable_goods,2015-05-26 08:30:00,Durable Goods Orders (MoM)  (Apr),Durable Goods Orders (MoM),-0.5,-0.4,-0.09999999999999998
new_home_sales,2015-05-26 10:00:00,New Home Sales  (Apr),New Home Sales,517000.0,510000.0,7000.0
real_pce,2015-06-01 08:30:00,Real Personal Consumption (MoM)  (Apr),Real Personal Consumption (MoM),0.0,0.1,-0.1
ism_manufacturing,2015-06-01 10:00:00,ISM Manufacturing PMI  (May),ISM Manufacturing PMI,52.8,52.0,0.7999999999999972
ism_services,2015-06-03 10:00:00,ISM Non-Manufacturing PMI  (May),ISM Non-Manufacturing PMI,55.7,57.0,-1.2999999999999972
nonfarm_payrolls,2015-06-05 08:30:00,Nonfarm Payrolls  (May),Nonfarm Payrolls,280000.0,225000.0,55000.0
unemployment_rate,2015-06-05 08:30:00,Unemployment Rate  (May),Unemployment Rate,5.5,5.4,0.09999999999999964
retail_sales,2015-06-11 08:30:00,Retail Sales (MoM)  (May),Retail Sales (MoM),1.2,1.1,0.09999999999999987
ppi,2015-06-12 08:30:00,PPI (MoM)  (May),PPI (MoM),0.5,0.4,0.09999999999999998
industrial_production,2015-06-15 09:15:00,Industrial Production (MoM)  (May),Industrial Production (MoM),-0.2,0.3,-0.5
building_permits,2015-06-16 08:30:00,Building Permits  (May),Building Permits,1275000.0,1100000.0,175000.0
housing_starts,2015-06-16 08:30:00,Housing Starts  (May),Housing Starts,1036000.0,1100000.0,-64000.0
cpi,2015-06-18 08:30:00,CPI (YoY)  (May),CPI (YoY),0.0,0.0,0.0
existing_home_sales,2015-06-22 10:00:00,Existing Home Sales  (May),Existing Home Sales,5350000.0,5260000.0,90000.0
durable_goods,2015-06-23 08:30:00,Durable Goods Orders (MoM)  (May),Durable Goods Orders (MoM),-1.8,-0.6,-1.2000000000000002
new_home_sales,2015-06-23 10:00:00,New Home Sales  (May),New Home Sales,546000.0,525000.0,21000.0
real_pce,2015-06-25 08:30:00,Real Personal Consumption (MoM)  (May),Real Personal Consumption (MoM),0.6,0.5,0.09999999999999998
ism_manufacturing,2015-07-01 10:00:00,ISM Manufacturing PMI  (Jun),ISM Manufacturing PMI,53.5,53.1,0.3999999999999986
nonfarm_payrolls,2015-07-02 08:30:00,Nonfarm Payrolls  (Jun),Nonfarm Payrolls,223000.0,230000.0,-7000.0
unemployment_rate,2015-07-02 08:30:00,Unemployment Rate  (Jun),Unemployment Rate,5.3,5.4,-0.10000000000000053
ism_services,2015-07-06 10:00:00,ISM Non-Manufacturing PMI  (Jun),ISM Non-Manufacturing PMI,56.0,56.2,-0.20000000000000284
retail_sales,2015-07-14 08:30:00,Retail Sales (MoM)  (Jun),Retail Sales (MoM),-0.3,0.2,-0.5
ppi,2015-07-15 08:30:00,PPI (MoM)  (Jun),PPI (MoM),0.4,0.2,0.2
industrial_production,2015-07-15 09:15:00,Industrial Production (MoM)  (Jun),Industrial Production (MoM),0.3,0.2,0.09999999999999998
building_permits,2015-07-17 08:30:00,Building Permits  (Jun),Building Permits,1343000.0,1150000.0,193000.0
cpi,2015-07-17 08:30:00,CPI (YoY)  (Jun),CPI (YoY),0.1,0.1,0.0
housing_starts,2015-07-17 08:30:00,Housing Starts  (Jun),Housing Starts,1174000.0,1110000.0,64000.0
existing_home_sales,2015-07-22 10:00:00,Existing Home Sales  (Jun),Existing Home Sales,5490000.0,5400000.0,90000.0
new_home_sales,2015-07-24 10:00:00,New Home Sales  (Jun),New Home Sales,482000.0,546000.0,-64000.0
durable_goods,2015-07-27 08:30:00,Durable Goods Orders (MoM)  (Jun),Durable Goods Orders (MoM),3.4,3.0,0.3999999999999999
real_gdp_advance,2015-07-30 08:30:00,GDP (QoQ)  (Q2),GDP (QoQ),2.3,2.6,-0.30000000000000027
real_pce,2015-08-03 08:30:00,Real Personal Consumption (MoM)  (Jun),Real Personal Consumption (MoM),0.0,0.0,0.0
ism_manufacturing,2015-08-03 09:25:00,ISM Manufacturing PMI  (Jul),ISM Manufacturing PMI,52.7,53.5,-0.7999999999999972
ism_services,2015-08-05 10:00:00,ISM Non-Manufacturing PMI  (Jul),ISM Non-Manufacturing PMI,60.3,56.2,4.099999999999994
nonfarm_payrolls,2015-08-07 08:30:00,Nonfarm Payrolls  (Jul),Nonfarm Payrolls,215000.0,223000.0,-8000.0
unemployment_rate,2015-08-07 08:30:00,Unemployment Rate  (Jul),Unemployment Rate,5.3,5.3,0.0
retail_sales,2015-08-13 08:30:00,Retail Sales (MoM)  (Jul),Retail Sales (MoM),0.6,0.5,0.09999999999999998
ppi,2015-08-14 08:30:00,PPI (MoM)  (Jul),PPI (MoM),0.2,0.1,0.1
industrial_production,2015-08-14 09:15:00,Industrial Production (MoM)  (Jul),Industrial Production (MoM),0.6,0.3,0.3
building_permits,2015-08-18 08:30:00,Building Permits  (Jul),Building Permits,1119000.0,1232000.0,-113000.0
housing_starts,2015-08-18 08:30:00,Housing Starts  (Jul),Housing Starts,1206000.0,1190000.0,16000.0
cpi,2015-08-19 08:30:00,CPI (YoY)  (Jul),CPI (YoY),0.2,0.2,0.0
existing_home_sales,2015-08-20 10:00:00,Existing Home Sales  (Jul),Existing Home Sales,5590000.0,5440000.0,150000.0
new_home_sales,2015-08-25 10:00:00,New Home Sales  (Jul),New Home Sales,507000.0,510000.0,-3000.0
durable_goods,2015-08-26 08:30:00,Durable Goods Orders (MoM)  (Jul),Durable Goods Orders (MoM),2.0,-0.4,2.4
real_pce,2015-08-28 08:30:00,Real Personal Consumption (MoM)  (Jul),Real Personal Consumption (MoM),0.2,0.3,-0.09999999999999998
ism_manufacturing,2015-09-01 10:00:00,ISM Manufacturing PMI  (Aug),ISM Manufacturing PMI,51.1,52.6,-1.5
ism_services,2015-09-03 10:00:00,ISM Non-Manufacturing PMI  (Aug),ISM Non-Manufacturing PMI,59.0,58.1,0.8999999999999986
nonfarm_payrolls,2015-09-04 08:30:00,Nonfarm Payrolls  (Aug),Nonfarm Payrolls,173000.0,220000.0,-47000.0
unemployment_rate,2015-09-04 08:30:00,Unemployment Rate  (Aug),Unemployment Rate,5.1,5.2,-0.10000000000000053
ppi,2015-09-11 08:30:00,PPI (MoM)  (Aug),PPI (MoM),0.0,-0.1,0.1
retail_sales,2015-09-15 08:30:00,Retail Sales (MoM)  (Aug),Retail Sales (MoM),0.2,0.3,-0.09999999999999998
industrial_production,2015-09-15 09:15:00,Industrial Production (MoM)  (Aug),Industrial Production (MoM),-0.4,-0.2,-0.2
cpi,2015-09-16 08:30:00,CPI (YoY)  (Aug),CPI (YoY),0.2,0.2,0.0
building_permits,2015-09-17 08:30:00,Building Permits  (Aug),Building Permits,1170000.0,1160000.0,10000.0
housing_starts,2015-09-17 08:30:00,Housing Starts  (Aug),Housing Starts,1126000.0,1170000.0,-44000.0
existing_home_sales,2015-09-21 10:00:00,Existing Home Sales  (Aug),Existing Home Sales,5310000.0,5510000.0,-200000.0
durable_goods,2015-09-24 08:30:00,Durable Goods Orders (MoM)  (Aug),Durable Goods Orders (MoM),-2.0,-2.0,0.0
new_home_sales,2015-09-24 10:00:00,New Home Sales  (Aug),New Home Sales,552000.0,515000.0,37000.0
real_pce,2015-09-28 08:30:00,Real Personal Consumption (MoM)  (Aug),Real Personal Consumption (MoM),0.4,0.3,0.10000000000000003
ism_manufacturing,2015-10-01 10:00:00,ISM Manufacturing PMI  (Sep),ISM Manufacturing PMI,50.2,50.6,-0.3999999999999986
nonfarm_payrolls,2015-10-02 08:30:00,Nonfarm Payrolls  (Sep),Nonfarm Payrolls,142000.0,203000.0,-61000.0
unemployment_rate,2015-10-02 08:30:00,Unemployment Rate  (Sep),Unemployment Rate,5.1,5.1,0.0
ism_services,2015-10-05 10:00:00,ISM Non-Manufacturing PMI  (Sep),ISM Non-Manufacturing PMI,56.9,57.5,-0.6000000000000014
ppi,2015-10-14 08:30:00,PPI (MoM)  (Sep),PPI (MoM),-0.5,-0.2,-0.3
retail_sales,2015-10-14 08:30:00,Retail Sales (MoM)  (Sep),Retail Sales (MoM),0.1,0.2,-0.1
cpi,2015-10-15 08:30:00,CPI (YoY)  (Sep),CPI (YoY),0.0,-0.1,0.1
industrial_production,2015-10-16 09:15:00,Industrial Production (MoM)  (Sep),Industrial Production (MoM),-0.2,-0.2,0.0
building_permits,2015-10-20 08:30:00,Building Permits  (Sep),Building Permits,1103000.0,1164000.0,-61000.0
housing_starts,2015-10-20 08:30:00,Housing Starts  (Sep),Housing Starts,1206000.0,1140000.0,66000.0
existing_home_sales,2015-10-22 10:00:00,Existing Home Sales  (Sep),Existing Home Sales,5550000.0,5380000.0,170000.0
new_home_sales,2015-10-26 10:00:00,New Home Sales  (Sep),New Home Sales,468000.0,550000.0,-82000.0
durable_goods,2015-10-27 08:30:00,Durable Goods Orders (MoM)  (Sep),Durable Goods Orders (MoM),-1.2,-1.2,0.0
real_gdp_advance,2015-10-29 08:30:00,GDP (QoQ)  (Q3),GDP (QoQ),1.5,1.6,-0.10000000000000009
real_pce,2015-10-30 08:30:00,Real Personal Consumption (MoM)  (Sep),Real Personal Consumption (MoM),0.2,0.2,0.0
ism_manufacturing,2015-11-02 10:00:00,ISM Manufacturing PMI  (Oct),ISM Manufacturing PMI,50.1,50.0,0.10000000000000142
ism_services,2015-11-04 10:00:00,ISM Non-Manufacturing PMI  (Oct),ISM Non-Manufacturing PMI,59.1,56.5,2.6000000000000014
nonfarm_payrolls,2015-11-06 08:30:00,Nonfarm Payrolls  (Oct),Nonfarm Payrolls,271000.0,180000.0,91000.0
unemployment_rate,2015-11-06 08:30:00,Unemployment Rate  (Oct),Unemployment Rate,5.0,5.1,-0.09999999999999964
ppi,2015-11-13 08:30:00,PPI (MoM)  (Oct),PPI (MoM),-0.4,0.2,-0.6000000000000001
retail_sales,2015-11-13 08:30:00,Retail Sales (MoM)  (Oct),Retail Sales (MoM),0.1,0.3,-0.19999999999999998
cpi,2015-11-17 08:30:00,CPI (YoY)  (Oct),CPI (YoY),0.2,0.1,0.1
industrial_production,2015-11-17 09:15:00,Industrial Production (MoM)  (Oct),Industrial Production (MoM),-0.2,0.1,-0.30000000000000004
building_permits,2015-11-18 08:30:00,Building Permits  (Oct),Building Permits,1150000.0,1150000.0,0.0
housing_starts,2015-11-18 08:30:00,Housing Starts  (Oct),Housing Starts,1060000.0,1160000.0,-100000.0
existing_home_sales,2015-11-23 10:00:00,Existing Home Sales  (Oct),Existing Home Sales,5360000.0,5400000.0,-40000.0
durable_goods,2015-11-25 08:30:00,Durable Goods Orders (MoM)  (Oct),Durable Goods Orders (MoM),3.0,1.5,1.5
real_pce,2015-11-25 08:30:00,Real Personal Consumption (MoM)  (Oct),Real Personal Consumption (MoM),0.1,0.2,-0.1
new_home_sales,2015-11-25 10:00:00,New Home Sales  (Oct),New Home Sales,495000.0,500000.0,-5000.0
ism_manufacturing,2015-12-01 10:00:00,ISM Manufacturing PMI  (Nov),ISM Manufacturing PMI,48.6,50.5,-1.8999999999999986
ism_services,2015-12-03 10:00:00,ISM Non-Manufacturing PMI  (Nov),ISM Non-Manufacturing PMI,55.9,58.0,-2.1000000000000014
nonfarm_payrolls,2015-12-04 08:30:00,Nonfarm Payrolls  (Nov),Nonfarm Payrolls,211000.0,200000.0,11000.0
unemployment_rate,2015-12-04 08:30:00,Unemployment Rate  (Nov),Unemployment Rate,5.0,5.0,0.0
ppi,2015-12-11 08:30:00,PPI (MoM)  (Nov),PPI (MoM),0.3,-0.1,0.4
retail_sales,2015-12-11 08:30:00,Retail Sales (MoM)  (Nov),Retail Sales (MoM),0.2,0.3,-0.09999999999999998
cpi,2015-12-15 08:30:00,CPI (YoY)  (Nov),CPI (YoY),0.5,0.4,0.09999999999999998
building_permits,2015-12-16 08:30:00,Building Permits  (Nov),Building Permits,1289000.0,1150000.0,139000.0
housing_starts,2015-12-16 08:30:00,Housing Starts  (Nov),Housing Starts,1173000.0,1135000.0,38000.0
industrial_production,2015-12-16 09:15:00,Industrial Production (MoM)  (Nov),Industrial Production (MoM),-0.6,-0.1,-0.5
existing_home_sales,2015-12-22 10:00:00,Existing Home Sales  (Nov),Existing Home Sales,4760000.0,5350000.0,-590000.0
durable_goods,2015-12-23 08:30:00,Durable Goods Orders (MoM)  (Nov),Durable Goods Orders (MoM),0.0,-0.6,0.6
real_pce,2015-12-23 08:30:00,Real Personal Consumption (MoM)  (Nov),Real Personal Consumption (MoM),0.3,0.3,0.0
new_home_sales,2015-12-23 10:00:00,New Home Sales  (Nov),New Home Sales,490000.0,505000.0,-15000.0
ism_manufacturing,2016-01-04 10:00:00,ISM Manufacturing PMI  (Dec),ISM Manufacturing PMI,48.2,49.0,-0.7999999999999972
ism_services,2016-01-06 10:00:00,ISM Non-Manufacturing PMI  (Dec),ISM Non-Manufacturing PMI,55.3,56.0,-0.7000000000000028
nonfarm_payrolls,2016-01-08 08:30:00,Nonfarm Payrolls  (Dec),Nonfarm Payrolls,292000.0,200000.0,92000.0
unemployment_rate,2016-01-08 08:30:00,Unemployment Rate  (Dec),Unemployment Rate,5.0,5.0,0.0
ppi,2016-01-15 08:30:00,PPI (MoM)  (Dec),PPI (MoM),-0.2,-0.2,0.0
retail_sales,2016-01-15 08:30:00,Retail Sales (MoM)  (Dec),Retail Sales (MoM),-0.1,0.1,-0.2
industrial_production,2016-01-15 09:15:00,Industrial Production (MoM)  (Dec),Industrial Production (MoM),-0.4,-0.2,-0.2
building_permits,2016-01-20 08:30:00,Building Permits  (Dec),Building Permits,1232000.0,1200000.0,32000.0
cpi,2016-01-20 08:30:00,CPI (YoY)  (Dec),CPI (YoY),0.7,0.8,-0.10000000000000009
housing_starts,2016-01-20 08:30:00,Housing Starts  (Dec),Housing Starts,1149000.0,1200000.0,-51000.0
existing_home_sales,2016-01-22 10:00:00,Existing Home Sales  (Dec),Existing Home Sales,5460000.0,5200000.0,260000.0
new_home_sales,2016-01-27 10:00:00,New Home Sales  (Dec),New Home Sales,544000.0,500000.0,44000.0
durable_goods,2016-01-28 08:30:00,Durable Goods Orders (MoM)  (Dec),Durable Goods Orders (MoM),-5.1,-0.6,-4.5
real_gdp_advance,2016-01-29 08:30:00,GDP (QoQ)  (Q4),GDP (QoQ),0.7,0.8,-0.10000000000000009
real_pce,2016-02-01 08:30:00,Real Personal Consumption (MoM)  (Dec),Real Personal Consumption (MoM),0.1,0.2,-0.1
ism_manufacturing,2016-02-01 10:00:00,ISM Manufacturing PMI  (Jan),ISM Manufacturing PMI,48.2,48.1,0.10000000000000142
ism_services,2016-02-03 10:00:00,ISM Non-Manufacturing PMI  (Jan),ISM Non-Manufacturing PMI,53.5,55.1,-1.6000000000000014
nonfarm_payrolls,2016-02-05 08:30:00,Nonfarm Payrolls  (Jan),Nonfarm Payrolls,151000.0,190000.0,-39000.0
unemployment_rate,2016-02-05 08:30:00,Unemployment Rate  (Jan),Unemployment Rate,4.9,5.0,-0.09999999999999964
retail_sales,2016-02-12 08:30:00,Retail Sales (MoM)  (Jan),Retail Sales (MoM),0.2,0.1,0.1
building_permits,2016-02-17 08:30:00,Building Permits  (Jan),Building Permits,1202000.0,1200000.0,2000.0
housing_starts,2016-02-17 08:30:00,Housing Starts  (Jan),Housing Starts,1099000.0,1170000.0,-71000.0
ppi,2016-02-17 08:30:00,PPI (MoM)  (Jan),PPI (MoM),0.1,-0.2,0.30000000000000004
industrial_production,2016-02-17 09:15:00,Industrial Production (MoM)  (Jan),Industrial Production (MoM),0.9,0.4,0.5
cpi,2016-02-19 08:30:00,CPI (YoY)  (Jan),CPI (YoY),1.4,1.3,0.09999999999999987
existing_home_sales,2016-02-23 10:00:00,Existing Home Sales  (Jan),Existing Home Sales,5470000.0,5320000.0,150000.0
new_home_sales,2016-02-24 10:00:00,New Home Sales  (Jan),New Home Sales,494000.0,520000.0,-26000.0
durable_goods,2016-02-25 08:30:00,Durable Goods Orders (MoM)  (Jan),Durable Goods Orders (MoM),4.9,2.5,2.4000000000000004
real_pce,2016-02-26 10:00:00,Real Personal Consumption (MoM)  (Jan),Real Personal Consumption (MoM),0.4,0.3,0.10000000000000003
ism_manufacturing,2016-03-01 10:00:00,ISM Manufacturing PMI  (Feb),ISM Manufacturing PMI,49.5,48.5,1.0
ism_services,2016-03-03 10:00:00,ISM Non-Manufacturing PMI  (Feb),ISM Non-Manufacturing PMI,53.4,53.2,0.19999999999999574
nonfarm_payrolls,2016-03-04 08:30:00,Nonfarm Payrolls  (Feb),Nonfarm Payrolls,242000.0,190000.0,52000.0
unemployment_rate,2016-03-04 08:30:00,Unemployment Rate  (Feb),Unemployment Rate,4.9,4.9,0.0
ppi,2016-03-15 08:30:00,PPI (MoM)  (Feb),PPI (MoM),-0.2,-0.2,0.0
retail_sales,2016-03-15 08:30:00,Retail Sales (MoM)  (Feb),Retail Sales (MoM),-0.1,-0.2,0.1
building_permits,2016-03-16 08:30:00,Building Permits  (Feb),Building Permits,1167000.0,1200000.0,-33000.0
cpi,2016-03-16 08:30:00,CPI (YoY)  (Feb),CPI (YoY),1.0,0.9,0.09999999999999998
housing_starts,2016-03-16 08:30:00,Housing Starts  (Feb),Housing Starts,1178000.0,1150000.0,28000.0
industrial_production,2016-03-16 09:15:00,Industrial Production (MoM)  (Feb),Industrial Production (MoM),-0.5,-0.3,-0.2
existing_home_sales,2016-03-21 10:00:00,Existing Home Sales  (Feb),Existing Home Sales,5080000.0,5340000.0,-260000.0
new_home_sales,2016-03-23 10:00:00,New Home Sales  (Feb),New Home Sales,512000.0,510000.0,2000.0
durable_goods,2016-03-24 08:30:00,Durable Goods Orders (MoM)  (Feb),Durable Goods Orders (MoM),-2.8,-2.9,0.10000000000000009
real_pce,2016-03-28 08:30:00,Real Personal Consumption (MoM)  (Feb),Real Personal Consumption (MoM),0.2,0.1,0.1
nonfarm_payrolls,2016-04-01 08:30:00,Nonfarm Payrolls  (Mar),Nonfarm Payrolls,215000.0,205000.0,10000.0
unemployment_rate,2016-04-01 08:30:00,Unemployment Rate  (Mar),Unemployment Rate,5.0,4.9,0.09999999999999964
ism_manufacturing,2016-04-01 10:00:00,ISM Manufacturing PMI  (Mar),ISM Manufacturing PMI,51.8,50.7,1.0999999999999943
ism_services,2016-04-05 10:00:00,ISM Non-Manufacturing PMI  (Mar),ISM Non-Manufacturing PMI,54.5,54.0,0.5
ppi,2016-04-13 08:30:00,PPI (MoM)  (Mar),PPI (MoM),-0.1,0.2,-0.30000000000000004
retail_sales,2016-04-13 08:30:00,Retail Sales (MoM)  (Mar),Retail Sales (MoM),-0.3,0.1,-0.4
cpi,2016-04-14 08:30:00,CPI (YoY)  (Mar),CPI (YoY),0.9,1.1,-0.20000000000000007
industrial_production,2016-04-15 09:15:00,Industrial Production (MoM)  (Mar),Industrial Production (MoM),-0.6,-0.1,-0.5
building_permits,2016-04-19 08:30:00,Building Permits  (Mar),Building Permits,1086000.0,1200000.0,-114000.0
housing_starts,2016-04-19 08:30:00,Housing Starts  (Mar),Housing Starts,1089000.0,1170000.0,-81000.0
existing_home_sales,2016-04-20 10:00:00,Existing Home Sales  (Mar),Existing Home Sales,5330000.0,5300000.0,30000.0
new_home_sales,2016-04-25 10:00:00,New Home Sales  (Mar),New Home Sales,511000.0,520000.0,-9000.0
durable_goods,2016-04-26 08:30:00,Durable Goods Orders (MoM)  (Mar),Durable Goods Orders (MoM),0.8,1.8,-1.0
real_gdp_advance,2016-04-28 08:30:00,GDP (QoQ)  (Q1),GDP (QoQ),0.5,0.7,-0.19999999999999996
real_pce,2016-04-29 08:30:00,Real Personal Consumption (MoM)  (Mar),Real Personal Consumption (MoM),0.0,0.1,-0.1
ism_manufacturing,2016-05-02 10:00:00,ISM Manufacturing PMI  (Apr),ISM Manufacturing PMI,50.8,51.4,-0.6000000000000014
ism_services,2016-05-04 10:00:00,ISM Non-Manufacturing PMI  (Apr),ISM Non-Manufacturing PMI,55.7,54.7,1.0
nonfarm_payrolls,2016-05-06 08:30:00,Nonfarm Payrolls  (Apr),Nonfarm Payrolls,160000.0,202000.0,-42000.0
unemployment_rate,2016-05-06 08:30:00,Unemployment Rate  (Apr),Unemployment Rate,5.0,5.0,0.0
ppi,2016-05-13 08:30:00,PPI (MoM)  (Apr),PPI (MoM),0.2,0.3,-0.09999999999999998
retail_sales,2016-05-13 08:30:00,Retail Sales (MoM)  (Apr),Retail Sales (MoM),1.3,0.8,0.5
building_permits,2016-05-17 08:30:00,Building Permits  (Apr),Building Permits,1116000.0,1130000.0,-14000.0
cpi,2016-05-17 08:30:00,CPI (YoY)  (Apr),CPI (YoY),1.1,1.1,0.0
housing_starts,2016-05-17 08:30:00,Housing Starts  (Apr),Housing Starts,1172000.0,1127000.0,45000.0
industrial_production,2016-05-17 09:15:00,Industrial Production (MoM)  (Apr),Industrial Production (MoM),0.7,0.3,0.39999999999999997
existing_home_sales,2016-05-20 10:00:00,Existing Home Sales  (Apr),Existing Home Sales,5450000.0,5400000.0,50000.0
new_home_sales,2016-05-24 10:00:00,New Home Sales  (Apr),New Home Sales,619000.0,523000.0,96000.0
durable_goods,2016-05-26 08:30:00,Durable Goods Orders (MoM)  (Apr),Durable Goods Orders (MoM),3.4,0.5,2.9
real_pce,2016-05-31 08:30:00,Real Personal Consumption (MoM)  (Apr),Real Personal Consumption (MoM),0.6,0.5,0.09999999999999998
ism_manufacturing,2016-06-01 10:00:00,ISM Manufacturing PMI  (May),ISM Manufacturing PMI,51.3,50.4,0.8999999999999986
nonfarm_payrolls,2016-06-03 08:30:00,Nonfarm Payrolls  (May),Nonfarm Payrolls,38000.0,164000.0,-126000.0
unemployment_rate,2016-06-03 08:30:00,Unemployment Rate  (May),Unemployment Rate,4.7,4.9,-0.20000000000000018
ism_services,2016-06-03 10:00:00,ISM Non-Manufacturing PMI  (May),ISM Non-Manufacturing PMI,52.9,55.5,-2.6000000000000014
retail_sales,2016-06-14 08:30:00,Retail Sales (MoM)  (May),Retail Sales (MoM),0.5,0.3,0.2
ppi,2016-06-15 08:30:00,PPI (MoM)  (May),PPI (MoM),0.4,0.3,0.10000000000000003
industrial_production,2016-06-15 09:15:00,Industrial Production (MoM)  (May),Industrial Production (MoM),-0.4,-0.2,-0.2
